,datetime,city,state,shape,comment
1888,10/10/19 21:07,stansbury area,UT,Unknown,"at least 3 unexplained lights rotating around each other, moving in various directions"
1889,10/10/19 21:00,Kingston,NY,Sphere,2 spheres circling and bouncing off one another above clouds.
1890,10/10/19 21:00,Norwich,CT,Light,Large red and blue light over Thames River Connecticut
1891,10/10/19 21:00,Moberly,MO,Light,"Orange soundless craft flying over Moberly, Mo."
1892,10/10/19 20:30,Waltham,MA,Unknown,At 20:30 we (me and my wife) went for the &quot;smoke break&quot; (we're not smoking in house 'cause of kids). Right after lighting up
1893,10/10/19 20:05,Waterloo,SC,Light,Bright white stationary light in the sky during space station sighting.
1894,10/10/19 20:04,Vidalia,GA,Changing,"my group of five people saw at least two lights that behaved differently, moving at different speeds, and staying stationary."
1895,10/10/19 20:00,Chest Springs,PA,Oval,"Slow Bright parallel white dots in a form of a rectangular shape. Then when it turned, it was in a shape of a vertical oval with blinking light on each side. Then zoomed away."
1896,10/10/19 20:00,Stuart,FL,Triangle,I was trying to take a picture of the moon and didn't realize until later something else was in the photos.
1897,10/10/19 20:00,Apex-Holly Springs,NC,Other,Pentagon-shaped Flying object rimmed with greenish-blue lights accompanied by two helicopters.
1898,10/10/19 19:50,Round Rock,TX,Triangle,An extremely bright green triangle appeared in the sky.  It was hovering for a moment and flew in a straight line at a very rapid rate of speed until it faded and disappeared.
1899,10/10/19 19:40,Apex,NC,<br/>,There was video taken and also photos that show 10 lights on the object 5 were blue/green and the other gray/white.  Then as the object changed direction the lights turned red in color there is no possibility in my eyes or my girls that this was a helicopter or airplane  I am sure there is going to be numerous reports of this for it was close to a industrial area where there were businesses in the area.  
1900,10/10/19 19:30,Apex,NC,Other,"My father, sister, and I witness an octagonal UFO along N Salem St starting at the intersection at US 64 (19:30 EST)."
1901,10/10/19 19:30,Tooele,UT,Triangle,"My boss and I seen some lights going to Wendover for work he noticed first and swerved cause it was right next to us he drives fast... I blew it off as an antenna but now I think more about it that’s not what it was I make that drive every weekend and I have not seen it again... I’m really freaked out about this and I know there’s a military base out there but my hands shake when I think about it please get back to me, I don’t want to just sweep this under the rug we definitely saw something"
1902,10/10/19 19:30,Apex,NC,Circle,"HUGE RED CRAFT IN NC, APEX!!!  MANY WITNESSES"
1903,10/10/19 19:01,Memphis,TN,Light,"Silent orb of light, roughly the same size of a helicopter."
1904,10/10/19 19:00,Houston,TX,Fireball,"What is the bright orange object, in Houston’s western sky tonight, around 7:00pm?  I was taking a walk and saw it streaking towards the earth like a comet, only not as fast.  Then it ceased to continue streaking downward, and the entire ‘design’ of fireball with vertical streaks above it, started to fade in brightness and visibility."
1905,10/10/19 17:00,Fowl River,AL,Circle,"My husband was checking on our boat, I was looking at full moon.  I saw a large bright light traveling fast from North to South.  My husband started watching, it was a bright round light, it slowed down eventually stopping.  I was able to take three pictures.  The pause lasted appropriately a minute.  It started moving due East and progressed rapidly.  We have watched the recent meteor shower.  This was totally different and very bright, the moon is almost full, the brightness was incredible.  Gulf of Mexico area."
1906,10/10/19 16:43,Chantilly,VA,Cylinder,"Cylindrical object, approx. 10 feet in length, with undulating protrusions ,reflective area at its top, impervious  to head winds"
1907,10/10/19 11:00,Mayodan,NC,Disk,"This was near mayodan nc when i was driving to get my wifefrom work. I seen 3 planes flying in the sky in different places all w chemtrails but one of them had a swirvy trail at one point that i didnt see it make so i kept watching that plane to see it move like that again. All the sudden it took a sharp right and i wondered why, then a realy big silver shiny thing appeared near it out of no where.  There are no clouds and its a clear blue sky.  Out of no where it appeared within a second and flew fast and all around behind the plane, it sped to the front but disappeared underneath the left of the plane.  Then all the sudden it reappeared ahead of the plane and to the right.  Moving around as if it was checking the plane out.  Then it disappeared again.  The appearances and disappearances took about a full second.  They weren't instant.  The plane was a tiny spec w a huge wide chemtrail from each wing.  The ufo was a whole lot bigger than the plane it was like 10-15t! imes it size. Did anyone else see or report this bc im a firm believer. "
1908,10/10/19 09:46,Royal Palm Beach,FL,<br/>,MADAR Node  76
1909,10/10/19 09:27,Missoula,MT,Disk,Orb pulsating moving away Then moving West to East Stopping moving East to west Irving brightly then zipping away fast
1910,10/10/19 09:00,Columbus,OH,Circle,"A very bright, white, spherical light abruptly appeared in the night sky, and minimized until it became a pinprick and disappeared."
1911,10/10/19 07:00,Jersey City,NJ,Other,"Thought it was a helicopter because shape was so odd, like spherical, so as we walked closer, my son and I noticed that it had a big light Or beam in the middle, and it wasn't moving, just flashing brightly, standing still.  Then it suddenly just disappeared. Just like that."
1912,10/10/19 05:45,Clarksville,TN,Sphere,"Sphere of light quickly speeds away, illuminated and disappears"
1913,10/10/19 05:25,Santa Claus,IN,<br/>,MADAR Node 114
1914,10/9/19 23:30,Las Cruces,NM,Cigar,A large black pencil shaped object sped by the width of the moon  as observed through my telescope at 23:30 hrs on 10/09/19.
1915,10/9/19 22:50,Kennesaw,GA,Unknown,Monotonous mid-tone pitch and sound for 15 min from no certain direction (loud). Neighborhoods heard it.
1916,10/9/19 22:00,Dayton,OH,Changing,Glittering cylindrical object over East Dayton.
1917,10/9/19 22:00,Huttonsville,WV,Other,I was laying in bed my wife said there's a drone outside.  The light went straight in the air.  We saw about 5 blinking lights.  Come from over a near mountain.  We saw 2 in the left of room window.  My wife called her mom that lives less than a mile she confirmed she saw lights.  I then looked through a rifle scope.  At one it had two yellowish lights on each end and a alternating blinking white and red light in the middle.  It changed directions several times.  I viewed another one much farther away in the scope it appeared to be a spinning ball with 3 to 4 blinking lights.
1918,10/9/19 22:00,Coburg (Canada),ON,Fireball,Me and my fiance witnessed 3 lights move in odd ways and zip around the sky.
1919,10/9/19 21:45,Honaker,VA,Light,Two white circular lights near Big A Mountain
1920,10/9/19 21:00,Pittsburgh,PA,Triangle,"Two lights, one white, one blinking red, travelling at the same speed  showed as its profle a triangular UFO-lights etched shape of it"
1921,10/9/19 21:00,Portland,OR,Circle,"I was walking home from work and as I turned on to my street- facing south- I looked in the sky and saw three orbs hovering in an upside down triangular formation.  They didn't look too big which leads me to believe they were farther away, but they were still pretty bright which was peculiar.  I snapped a couple of pictures before I called my friend to come take a look, and by the time they came down, the orb on the top left had moved towards the east and faded.  Then as we were discussing the disappearance, the orb at the bottom of the triangle suddenly disappeared.  A neighbor walking down the street walked by and saw the two lights before the second one disappeared."
1922,10/9/19 21:00,Albuquerque,NM,Triangle,"Sunport triangle, silent, fast moving object disappearing over mountains."
1923,10/9/19 20:45,Woodville,TX,Sphere,Low Floating sphere
1924,10/9/19 20:40,Fort Worth,TX,Light,Strange orb flying over Westside of Fort Worth.
1925,10/9/19 20:30,McLean,VA,Oval,Small but VERY BRIGHT oval shaped object flying moving very fast (no sound) horizontally approximately 50 feet above ground.
1926,10/9/19 19:00,Woodbury,NJ,Light,"Blueish light in the EAST sky, no sound, no craft, lasted 8-10 sec. approximately, something I've never seen in my life! Retired LEO"
1927,10/9/19 18:35,El Mirage,AZ,Circle,I walked around the house to the backyard to drop off my recycling to the larger container and after that I turned around when I saw a large round green object with a red and orange flame behind it cruising fast.  Not a sound came from this object.  The sight of this object was like it was in HD.  I could see the outline of the shape perfectly.  This object flew by with speeds that I have never seen.  Then out of nowhere it just disappeared.
1928,10/9/19 18:10,Roseville,CA,Circle,Saucer like UFO 6-7 lights horizontally laid out. Lights look like it was rotating from right to left. Watched it hovering over the Galleria Mall and started moving west towards Lincoln quickly.
1929,10/9/19 18:00,Mooresville,NC,Other,"Object was moving north to south approximately 30 miles outside of Charlotte, heading towards Charlotte, NC.."
1930,10/9/19 17:45,Ontario,CA,Light,"Light streak over the 10 freeway in Ontario, CA"
1931,10/9/19 17:20,Seattle,WA,Formation,UNUSUAL LIGHTS OVER SEATTLE DURING A DAYTIME PASS OF THE ISS
1932,10/9/19 16:19,Southpark,CO,Cigar,"Cigar shaped craft video taken from plane over southpark, CO"
1933,10/9/19 10:43,Greenville,SC,Unknown,3 Star like objects meet then fade away.
1934,10/9/19 09:15,Sahuarita,AZ,Cigar,Extremely reflective tic-tac shaped object flying south to north. Yawing left to right like a compass needle.
1935,10/9/19 07:15,South Bend,IN,Unknown,"I'm not sure it was anything special but it's the most unexplainable thing I've seen.  I was standing outside sipping coffee with some co workers and it's a little dark out, before the sun came up.  Suddenly there was this really bright flash streak in a woosh shape.  Like it came close but sling shot itself the other way.  And the only thing left in the sky were the lights of an airplane flying in the distance.  We are relatively close to an airport at my work so we see airplane lights all the time, but this was just ridiculous."
